,article_id,libelle,prix,cond,famille
578,11205,COEUR D'ARTICHAUT QUARTIER - MORCEAU 3/1,8.84,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
579,11210,COEURS D'ARTICHAUT 4/4,2.96,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
580,11260,FONDS D'ARTICHAUT 4/4,3.22,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
581,11300,HARICOTS VERTS TF 5/1,5.39,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
582,11301,HARICOTS VERTS TF 4/4,1.35,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
583,11305,HARICOTS BEURRE  TF 4/4,2.02,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
584,11320,HARICOTS BLANCS 5/1,4.99,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
585,11321,HARICOTS BLANCS 4/4,1.14,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
586,11330,HARICOTS ROUGES 5/1,5.24,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
587,11331,HARICOTS ROUGES 4/4,1.44,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
588,11340,FLAGEOLETS VERTS FINS 5/1,6.77,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
589,11341,FLAGEOLETS VERTS 4/4,1.66,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
590,11350,HARICOTS LINGOTS BLANCS - 500 G,2.05,ETUI,CONSERVES LEGUMES ET PLATS PREPARES
591,11351,HARICOT COCO BLANC 1KG,3.47,ETUI,CONSERVES LEGUMES ET PLATS PREPARES
592,11352,HARICOTS LINGOTS BLANCS - 1 KG,4.1,ETUI,CONSERVES LEGUMES ET PLATS PREPARES
593,11400,PETITS POIS TF 5/1,5.89,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
594,11401,PETITS POIS TF 4/4,1.5,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
595,11420,PETITS POIS CAROTTES T F 5/1,5.73,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
596,11421,PETITS POIS TF CAROTTES 4/4,1.37,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
597,11422,SALSIFIS COUPES 5/1,9.79,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
598,11430,MACEDOINE DE LEGUMES 5/1,5.56,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
599,11431,MACEDOINE DE LEGUMES 4/4,1.4,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
600,11451,POMME DE TERRE 4/4,1.97,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
601,11500,BETTERAVES EN DES 5/1,3.84,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
602,11501,BETTERAVE EN DES 4/4,1.36,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
603,11510,CELERIS RAVES 5/1,4.18,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
604,11520,CAROTTES RAPEES 5/1,4.37,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
605,11521,POIS CASSES VERTS 500G,1.81,ETUI,CONSERVES LEGUMES ET PLATS PREPARES
606,11525,CAROTTES RONDELLES 5/1,6.52,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
607,11526,CAROTTES JEUNES 5/1,5.12,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
608,11530,MAIS GRAIN  3/1 IMPORT,4.4,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
609,11531,MAIS GRAIN 4/4 IMPORT,1.38,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
610,11532,MAIS 1/2,0.9,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
611,11533,MAIS EPIS JEUNE 1/2,0.92,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
612,11534,MAIS EPIS GROS 5/4,2.74,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
613,11538,MAIS EPI JEUNE 3/1,5.19,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
614,11540,POIVRONS 3 COULEURS 5/1,7.65,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
615,11541,POIVRONS ROUGES 3/1,5.58,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
616,11542,POIVRONS ROUGES 4/4,2.14,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
617,11545,POIVRONS ROUGES PIQUILLOS BTE 470 G,6.29,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
618,11546,OIGNON EMINCES 5/1,11.55,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
619,11550,LENTILLES 5/1,4.31,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
620,11551,LENTILLES 4/4,1.59,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
621,11554,LENTILLES VERTES - SAC 5 KG,8.79,SAC,CONSERVES LEGUMES ET PLATS PREPARES
622,11556,LENTILLES VERTES - 500 G,2.05,ETUI,CONSERVES LEGUMES ET PLATS PREPARES
623,11557,LENTILLES BLONDES 500 G,1.46,ETUI,CONSERVES LEGUMES ET PLATS PREPARES
624,11560,POIS CHICHES 5/1,4.38,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
625,11561,POIS CHICHES 4/4,1.16,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
626,11566,POIS CHICHE SECS  40/42 - SAC 5 KG,15.26,SAC,CONSERVES LEGUMES ET PLATS PREPARES
627,11567,POIS CHICHE SECS 500 G,2.44,ETUI,CONSERVES LEGUMES ET PLATS PREPARES
628,11570,POIREAUX BLANCS 3/1,4.26,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
629,11580,OIGNONS PREFRITS  5/1,6.47,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
630,11581,OIGNONS FRITS 500G - CLASSIC FOODS,3.99,SACHE,CONSERVES LEGUMES ET PLATS PREPARES
631,11582,OIGNON RISSOLE SAC- 1 KG,9.69,SACHE,CONSERVES LEGUMES ET PLATS PREPARES
632,11590,ENDIVES 5/1,6.79,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
633,11595,EPINARD BRANCHE 5/1,5.04,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
634,11596,EPINARD BRANCHE 4/4,1.69,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
635,11610,ASPERGES GROSSES 17-24 2/1,4.59,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
636,11611,ASPERGES PIC NIC 1/4,1.39,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
637,11613,ASPERGES 4/4 MARTIN'S,3.15,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
638,11620,COEURS DE PALMIER 4/4,3.18,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
639,11626,POUSSES DE HARICOT MUNGO 4/4,1.63,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
640,11628,POUSSES DE BAMBOU 3/4,3.8,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
641,11629,POUSSES DE BAMBOU 3/1,6.39,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
642,11645,POMME DE TERRE LAMELLE - 2 KG,3.12,SAC,CONSERVES LEGUMES ET PLATS PREPARES
643,11650,POMME DE TERRE RONDE S/V - 2.K,4.64,SAC,CONSERVES LEGUMES ET PLATS PREPARES
644,11701,AUBERGINES GRILLEES A L'HUILE - BQ 950G,8.73,BARQU,CONSERVES LEGUMES ET PLATS PREPARES
645,11702,COURGETTES GRILLEES A L HUILE 950G,9.13,BARQU,CONSERVES LEGUMES ET PLATS PREPARES
646,11708,TARTARE DE TOMATES 1KG,11.99,UNI,CONSERVES LEGUMES ET PLATS PREPARES
647,11710,TOMATES SECHEES A L'HUILE - BQ 950G,7.71,BARQU,CONSERVES LEGUMES ET PLATS PREPARES
648,11715,TOMATES CONFITES 1.9K,23.61,SEAU,CONSERVES LEGUMES ET PLATS PREPARES
649,11725,CHAMPIGNONS SANGUINS - SEAU 3.5 KG,38.86,SEAU,CONSERVES LEGUMES ET PLATS PREPARES
650,11730,ARTICHAUTS GRILLES  HUILE - BQ 950 G,12.02,BARQU,CONSERVES LEGUMES ET PLATS PREPARES
651,11735,ARTICHAUTS COEURS COUPES SEAU 3 KG,27.49,SEAU,CONSERVES LEGUMES ET PLATS PREPARES
652,11742,POIVRONS GRILLES A L'HUILE - BQ 950G,8.69,BARQU,CONSERVES LEGUMES ET PLATS PREPARES
653,11746,POIVRONS LAMELLES J&R SEAU 3 KG,18.57,SEAU,CONSERVES LEGUMES ET PLATS PREPARES
654,11770,INVOLTINI SPECK RICOTTA BREB. 1KG,15.58,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
655,11800,QUENELLE BROCHET 5/1,14.83,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
656,11810,QUENELLE VOLAILLE 5/1,12.56,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
657,11855,CHOUCROUTE BRASSERIE 5/1,8.89,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
658,11895,ESCARGOTS BOURG. 4/4 - 8 DZ,12.9,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
659,11900,RATATOUILLE 5/1,4.85,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
660,11910,PIPERADE 5/1,8.16,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
661,11920,FEUILLES DE VIGNE 2/1,7.39,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
662,11940,TABOULE GARNITURE 5/1,8.46,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
663,11941,SALADE TABOULE ORIENT 2.5 KG,7.0,BARQU,CONSERVES LEGUMES ET PLATS PREPARES
664,11950,MARRONS ENTIERS 4/4,5.6,BOITE,CONSERVES LEGUMES ET PLATS PREPARES
665,111102,TRUFFE ENTIERE KG,940.0,KG,CONSERVES LEGUMES ET PLATS PREPARES
666,12100,POIRES AU SIROP 5/1,6.0,BOITE,CONSERVES DE FRUITS
667,12101,POIRES SIROP 4/4 IMPORT MARTIN'S,1.99,BOITE,CONSERVES DE FRUITS
668,12110,POIRES SIROP 4/4 ST MAMET,2.78,BOITE,CONSERVES DE FRUITS
669,12211,ABRICOT SIROP 4/4 IMPORT,1.54,BOITE,CONSERVES DE FRUITS
670,12300,PECHES SIROP 5/1 VICTORIA,5.66,BOITE,CONSERVES DE FRUITS
671,12301,PECHE SIROP 4/4 IMPORT,1.26,BOITE,CONSERVES DE FRUITS
672,12310,PECHES SIROP 4/4  ST MAMET,2.35,BOITE,CONSERVES DE FRUITS
673,12400,ANANAS T. ENTIERES  3/1,5.71,BOITE,CONSERVES DE FRUITS
674,12405,ANANAS MORCEAUX 3/1,6.35,BOITE,CONSERVES DE FRUITS
675,12410,ANANAS T.E. 3/4,1.37,BOITE,CONSERVES DE FRUITS
676,12412,ANANAS MORCEAUX (BRISÃS) 3/4,1.39,BOITE,CONSERVES DE FRUITS
677,12415,ANANAS T.E 4/4,1.99,BOITE,CONSERVES DE FRUITS
678,12450,COCKTAIL DE FRUITS 5/1 VICTORIA,7.65,BOITE,CONSERVES DE FRUITS
679,12460,SALADE DE FRUITS FRAIS  SEAU 3 KG,14.99,SEAU,CONSERVES DE FRUITS
680,12461,SEGMENT DE PAMPLEMOUSSE 1KG,11.0,SEAU,CONSERVES DE FRUITS
681,12462,SEGMENT DE PAMPLEMOUSSE SEAU 3KG,14.44,SEAU,CONSERVES DE FRUITS
682,12463,SEGMENT D'ORANGE SEAU 3KG,14.44,SEAU,CONSERVES DE FRUITS
683,12465,COCKTAIL DE FRUITS 4/4,2.1,BOITE,CONSERVES DE FRUITS
684,12480,PAMPLEMOUSSE SEGMENTS 3/1,7.75,BOITE,CONSERVES DE FRUITS
685,12500,BIGAREAUX DENOYAUTES 4/4,2.96,BOITE,CONSERVES DE FRUITS
686,12520,AMARENA 3/1,22.22,BOITE,CONSERVES DE FRUITS
687,12521,AMARENA CERISE 4/4,10.01,BOITE,CONSERVES DE FRUITS
688,12540,LITCHEES 3/4,2.23,BOITE,CONSERVES DE FRUITS
689,12541,LITCHEES 3/1,13.1,BOITE,CONSERVES DE FRUITS
690,12580,QUETCHES DENOYAUTEES 2/1,5.7,BOITE,CONSERVES DE FRUITS
691,12600,COMPOTE DE POMME 5/1,6.34,BOITE,CONSERVES DE FRUITS
692,12601,COMPOTE DE POMME PATISSIERE 5/1,7.94,BOITE,CONSERVES DE FRUITS
693,12610,COMPOTE DE POMME 4/4,1.43,BOITE,CONSERVES DE FRUITS
694,12615,COMPOTE DE POMME X120,28.38,CARTO,CONSERVES DE FRUITS
695,12616,COMPOTE DE POMME 90GX72 GOURDES,53.08,CARTO,CONSERVES DE FRUITS
696,12617,COMPOTE DE POMME 90GX24 GOURDES - ANDROS,14.12,CARTO,CONSERVES DE FRUITS
697,12652,CREME DE MARRON  4/4,5.57,BOITE,CONSERVES DE FRUITS
698,12653,CREME MARRON VANILLE 5/1,24.64,BOITE,CONSERVES DE FRUITS
699,12655,CREME DE MARRON FAUGIER  4/4,6.2,BOITE,CONSERVES DE FRUITS
700,13010,NOIX DE COCO RAPEE 1 KG,5.08,SACHE,FRUITS SECS
701,13020,PIGNONS DE PIN 1KG,39.93,SACHE,FRUITS SECS
702,13030,RAISINS SECS BLONDS 1 KG,5.75,SACHE,FRUITS SECS
703,13035,RAISINS SULTAMINE BRUN  1 KG,3.54,SACHE,FRUITS SECS
704,13040,CERNEAUX DE NOIX ARL/INV. 1 KG,11.71,SACHE,FRUITS SECS
705,13045,CERNEAUX DE NOIX EXTRA MOITIE 1 KG,16.03,SACHE,FRUITS SECS
706,13050,PRUNEAUX DENOYAUTES 500G,3.95,SACHE,FRUITS SECS
707,13051,FIGUES SECHES 500G,4.08,SACHE,FRUITS SECS
708,13053,PRUNEAUX GEANT ENTIER 1 KG,7.86,SACHE,FRUITS SECS
709,13054,PRUNEAUX DENOYAUTES 1KG,6.07,SACHE,FRUITS SECS
710,13060,NOISETTES POUDRE BRUTE 1 KG,36.16,SACHE,FRUITS SECS
711,13061,NOISETTE HACHEE BLANCHIE 1 KG,13.9,SACHE,FRUITS SECS
712,13070,NOISETTES CRUES DECORT 1 KG,15.15,SACHE,FRUITS SECS
713,13071,NOISETTES EMONDEES ENT. 1 KG,29.65,SACHE,FRUITS SECS
714,13080,ABRICOTS SECS  1 KG,4.88,SACHE,FRUITS SECS
715,13100,AMANDES EFFILEES  1 KG,14.1,SACHE,FRUITS SECS
716,13105,AMANDES ENTIERES AVEC PEAU 1 KG,15.99,SACHE,FRUITS SECS
717,13110,AMANDES POUDRE 1 KG,12.2,SACHE,FRUITS SECS
718,13120,AMANDES EN BATONNETS  1 KG,28.79,SACHE,FRUITS SECS
719,13130,AMANDES HACHEES  1 KG,12.65,SACHE,FRUITS SECS
720,13140,AMANDES EMONDEES  1 KG,18.06,SACHE,FRUITS SECS
721,13151,NOIX DE PECAN 1KG,33.96,SACHE,FRUITS SECS
722,13152,NOIX DE CAJOU - SAC 1 KG,19.72,SACHE,FRUITS SECS
723,13155,MAIS POP CORN 1KG,3.42,SACHE,FRUITS SECS
724,13161,PISTACHES VERTE DECORTIQUEES 1KG,46.14,SACHE,FRUITS SECS
725,13165,PISTACHES HACHEES  1KG,49.26,SACHE,FRUITS SECS
726,13700,CACAHUETTES GRILLEES KREEK'S  1 KG,6.39,SACHE,FRUITS SECS
727,13740,MELANGE EXOTIQUE 1KG,9.58,SACHE,FRUITS SECS
728,23555,AMANDES ENROB. DE CACAO X200,14.32,CARTO,FRUITS SECS
729,14100,MIEL LIQUIDE 1 KG,6.58,SEAU,CONFITURE - MIEL
730,14110,MIEL A LA TRUFFE 150 G,8.7,UNI,CONFITURE - MIEL
731,14130,MIEL LIQUIDE SQUEEZE 500 G,5.44,SQUEE,CONFITURE - MIEL
732,14150,MIEL 20 G X 120 ALU,26.0,CARTO,CONFITURE - MIEL
733,14151,MIEL POT VERRE 30G X 60 BM,39.54,CARTO,CONFITURE - MIEL
734,14200,CONFITURES ASSORT. COUP ALU X 120,17.41,CARTO,CONFITURE - MIEL
735,14201,CONFITURES ASSORT. PLAST 30GX120,8.95,CARTO,CONFITURE - MIEL
736,14211,CONFITURE FRAISE PLAST 30GX120,9.84,CARTO,CONFITURE - MIEL
737,14212,CONFITURE ABRICOT PLAST 30GX120,9.84,CARTO,CONFITURE - MIEL
738,14214,GELEE DE GROSEILLE - BQ PL X 100,13.54,CARTO,CONFITURE - MIEL
739,14301,CONFITURE FRAISE 1 KG,3.39,POT,CONFITURE - MIEL
740,14302,CONFITURE MYRTILLE 1KG,6.84,POT,CONFITURE - MIEL
741,14303,CONFITURE DE LAIT 1.1 KG AMIGOS,13.59,POCHE,CONFITURE - MIEL
742,14305,CONFITURE ABRICOT POT VERRE 30GX60 B.M.,23.15,CARTO,CONFITURE - MIEL
743,14306,CONFITURE FRAISE POT VERRE 30GX60 B.M.,24.15,CARTO,CONFITURE - MIEL
744,14307,CONFITURE MYRTILLE POT VERRE 30GX60 B.M.,29.66,CARTO,CONFITURE - MIEL
745,14311,CONFITURE D'ABRICOT 1 KG,3.29,POT,CONFITURE - MIEL
746,14313,CONFITURE ORANGE P.VERRE 30GX60 B.M.,24.42,CARTO,CONFITURE - MIEL
747,14316,CONFITURE FRAMBOISE POT VERRE 30GX60 B.M,29.66,CARTO,CONFITURE - MIEL
748,14317,CONFITURE CERISE POT VERRE 30GX60 B.M.,25.03,CARTO,CONFITURE - MIEL
749,14318,GELEE FRAMB/GROSEILLE PV 30GX60 B.M.,27.72,CARTO,CONFITURE - MIEL
750,14319,CONFITURES ASSORT. PV 30GX60  B.M.,26.1,CARTO,CONFITURE - MIEL
751,14320,CONFITURE FRAISE COUP ALU 20G X 120 ST M,18.5,CARTO,CONFITURE - MIEL
752,14321,CONFITURE FRAMBOISE 1 KG,5.59,POT,CONFITURE - MIEL
753,14325,CONFITURE ABRICOT COUP ALU X 120,17.54,CARTO,CONFITURE - MIEL
754,14330,GELEE DE GROSEILLE 1 KG,3.52,POT,CONFITURE - MIEL
755,14335,CONFITURE ORANGE ALU X 120,16.31,CARTO,CONFITURE - MIEL
756,14340,CONFITURE FRAMBOISE 370 G BM,3.14,POT,CONFITURE - MIEL
757,14349,CONFITURE ORANGES AMERES 370 G BM,2.36,POT,CONFITURE - MIEL
758,14350,CONFITURE FIGUE 370 G BM,2.28,POT,CONFITURE - MIEL
759,14351,CONFITURE ABRICOT 370 G BM,2.11,POT,CONFITURE - MIEL
760,14352,CONFITURE FRAISE 370 G BM,2.61,POT,CONFITURE - MIEL
761,14353,GELEE DE GROSEILLES 450 G,1.85,POT,CONFITURE - MIEL
762,14354,CONFITURE DE MYRTILLES 370 G BM,2.85,POT,CONFITURE - MIEL
763,14355,CONFITURE DE CERISES GRIOTTES 370G BM,2.98,POT,CONFITURE - MIEL
764,14400,CONFITURE FRAISE 5/1,17.7,BOITE,CONFITURE - MIEL
765,999912,CONFITURE FIGUES P/V 28G X24,11.93,CARTO,CONFITURE - MIEL
766,15010,BIGAREAUX CONFITS 1 KG,9.43,BOITE,PRODUITS DE  PATISSERIE
767,15015,PATE A PISTACHE 1KG,32.99,BOITE,PRODUITS DE  PATISSERIE
768,15020,FRUITS CUBES TRICOLORES  1 KG,6.84,BOITE,PRODUITS DE  PATISSERIE
769,15060,PRALINE EN GRAINS BARRY 1KG,16.9,BOITE,PRODUITS DE  PATISSERIE
770,15061,PRALINE AMANDE/NOISETTE BARRY SEAU 1KG,18.35,BOITE,PRODUITS DE  PATISSERIE
771,15100,NAPPAGE BLOND SEAU 7 KG,16.28,SEAU,PRODUITS DE  PATISSERIE
772,15110,NAPPAGE BLOND 900G,3.92,SEAU,PRODUITS DE  PATISSERIE
773,15150,NAPPAGE ROUGE SEAU 6.5 KG,16.74,SEAU,PRODUITS DE  PATISSERIE
774,15160,NAPPAGE ROUGE 1 KG,4.6,SEAU,PRODUITS DE  PATISSERIE
775,15200,NAPPAGE CARAMEL ANCIENNE 1 L VAHINE,8.9,BOUTE,PRODUITS DE  PATISSERIE
776,15205,SAUCE DESS. CARAMEL DOCELLO 1L NESTLE,5.78,BOUTE,PRODUITS DE  PATISSERIE
777,15215,SAUCE DESS. CHOCOLAT DOCELLO 1L NESTLE,6.19,BOUTE,PRODUITS DE  PATISSERIE
778,15225,SAUCE DESSERT CAFE DOCELLO NESTLE,7.43,BOUTE,PRODUITS DE  PATISSERIE
779,15230,SAUCE FRUITS ROUGES DOCELLO NESTLE,6.91,BOUTE,PRODUITS DE  PATISSERIE
780,15231,SAUCE DESSERT FRAISE DOCELLO NESTLE,6.53,BOUTE,PRODUITS DE  PATISSERIE
781,15232,SCE DESS SENSATION PISTACHE NESTLE DOCE,19.03,FLACO,PRODUITS DE  PATISSERIE
782,15233,SCE DESS SENSATION CACAHUÃTE NESTLE DOCE,14.86,FLACO,PRODUITS DE  PATISSERIE
783,15234,SCE DESS SENSATION CHOCONUT NESTLE DOCE,16.54,FLACO,PRODUITS DE  PATISSERIE
784,15235,SCE DESS SENSATION NOISETTE NESTLE DOCE,16.53,FLACO,PRODUITS DE  PATISSERIE
785,15280,SAUCE PROFITEROLLES 3/1 NESTLE,23.4,BOITE,PRODUITS DE  PATISSERIE
786,15300,MOUSSE CHOCOLAT NESTLE 1.5 KG,16.02,BOITE,PRODUITS DE  PATISSERIE
787,15302,MOUSSE CHOCOLAT LAIT 54 G X 4,0.88,LOT,PRODUITS DE  PATISSERIE
788,15321,MOUSSE NOUGAT PREP ALSA 1 KG,18.11,BOITE,PRODUITS DE  PATISSERIE
789,15330,CREME BRULEE/RENV. DESHYDRATEE NESTLE,9.97,BOITE,PRODUITS DE  PATISSERIE
790,15354,PANNA COTTA 800G ALSA,10.55,BOITE,PRODUITS DE  PATISSERIE
791,15360,TIRAMISU PREPARATION 490G ALSA,11.27,BOITE,PRODUITS DE  PATISSERIE
792,15400,CARAMEL LIQUIDE 1.25 KG,4.95,BOUTE,PRODUITS DE  PATISSERIE
793,15420,EXTRAIT DE CAFE 1L,33.61,BOUTE,PRODUITS DE  PATISSERIE
794,15430,VANILLE AROME ARTIFICIEL 1 LITRE,7.99,BOUTE,PRODUITS DE  PATISSERIE
795,15431,COLORANT ROUGE 50 CL SEBALCE,16.23,FLACO,PRODUITS DE  PATISSERIE
796,15432,COLORANT JAUNE OEUF 50 CL SEBALCE,15.8,FLACO,PRODUITS DE  PATISSERIE
797,15433,COLORANT VERT 50 CL SEBALCE,14.53,FLACO,PRODUITS DE  PATISSERIE
798,15434,COLORANT ALIMENTAIRE FLACON 35G X12,17.87,PAQUE,PRODUITS DE  PATISSERIE
799,15445,EAU DE FLEUR D'ORANGER 1 L,3.19,BOUTE,PRODUITS DE  PATISSERIE
800,15450,VANILLE GOUSSES STE LUCIE - BT 50G,52.59,BOCAL,PRODUITS DE  PATISSERIE
801,15460,AROME ORANGE 50CL,19.41,BOUTE,PRODUITS DE  PATISSERIE
802,15505,PREP. GARNIT. FROID RICO 2.5 KG COMPLET,10.5,SACHE,PRODUITS DE  PATISSERIE
803,15510,CREME PATISSIERE CHAUD  MOENCH 1 KG,6.99,SACHE,PRODUITS DE  PATISSERIE
804,15515,CREME PATISSIERE A FROID 1 KG - COMPLET,5.76,SACHE,PRODUITS DE  PATISSERIE
805,15527,CREME PATISS. CHAUD 5KG MOENCH,23.25,SACHE,PRODUITS DE  PATISSERIE
806,15530,KREMFIX 750G ANCEL,8.12,BOITE,PRODUITS DE  PATISSERIE
807,15531,TANT POUR TANT BLANC 1KG,18.0,SACHE,PRODUITS DE  PATISSERIE
808,15540,GLUCOSE  POT 1 KG,3.5,BOITE,PRODUITS DE  PATISSERIE
809,15541,GLUCOSE SEAU X 7 KG,26.27,SEAU,PRODUITS DE  PATISSERIE
810,15545,FONDANT BLANC POT 1KG LEGAVE,5.78,SEAU,PRODUITS DE  PATISSERIE
811,15546,FONDANT BLANC SEAU 8 KG,20.36,SEAU,PRODUITS DE  PATISSERIE
812,15550,MAIZENA 700 G,4.57,BOITE,PRODUITS DE  PATISSERIE
813,15561,FECULE DE PDT 1 KG,4.52,SACHE,PRODUITS DE  PATISSERIE
814,15562,FECULE DE POMME DE TERRE 250G,0.99,ETUI,PRODUITS DE  PATISSERIE
815,15564,FECULE DE PDT SAC 5 KG,10.08,SAC,PRODUITS DE  PATISSERIE
816,15570,GELATINE TITANE 200F 1 KG SEBALCE,20.75,BOITE,PRODUITS DE  PATISSERIE
817,15575,GELATINE FEUILLE BRONZE 1 KG,33.19,BOITE,PRODUITS DE  PATISSERIE
818,15580,GELATINE  PLAQUE OR 475G - 225 FEUILLES,24.37,BOITE,PRODUITS DE  PATISSERIE
819,15581,GELATINE  PLAQUES OR 1KG,45.16,BOITE,PRODUITS DE  PATISSERIE
820,15582,PATE A TARTINER SPECULOOS 720G,6.71,POT,PRODUITS DE  PATISSERIE
821,15586,NUTELLA 1KG - POT,6.9,POT,PRODUITS DE  PATISSERIE
822,15587,NUTELLA 3KG POT,21.5,POT,PRODUITS DE  PATISSERIE
823,15590,AGAR AGAR POUDRE 25G,1.68,SACHE,PRODUITS DE  PATISSERIE
824,15591,AGAR AGAR POT 330 ML-165G,17.71,POT,PRODUITS DE  PATISSERIE
825,15600,PALETS CHOCOLAT 44% CEMOI 5 KG,22.93,BOITE,PRODUITS DE  PATISSERIE
826,15605,CHOCOLAT COUV. BLANC 30 % PIST. 5 KG,41.64,BOITE,PRODUITS DE  PATISSERIE
827,15610,CHOC. COUV. LACTEE 32.5 % 5 KG CEMOI,39.19,BOITE,PRODUITS DE  PATISSERIE
828,15630,MICRO COPEAUX CHOCO/ NOIR 2.5KG - BARRY,19.81,BOITE,PRODUITS DE  PATISSERIE
829,15635,CHOCOLAT COUV.LABO 72%  PIST.5 KG,54.93,BOITE,PRODUITS DE  PATISSERIE
830,15640,CHOCOLAT COUV. 50% PALETS. CEMOI 5 KG,25.73,BOITE,PRODUITS DE  PATISSERIE
831,15645,CHOCOLAT NOIR 50 % MINI GOUTTE 6KG,33.0,BOITE,PRODUITS DE  PATISSERIE
832,15655,CHOCOLAT COUV. NOIR 55%  5 KG,37.52,BOITE,PRODUITS DE  PATISSERIE
833,15665,PALETS CHOCOLAT 64% CEMOI 5 KG,40.27,BOITE,PRODUITS DE  PATISSERIE
834,15688,NUTELLA BARQ 15GX120,23.9,CARTO,PRODUITS DE  PATISSERIE
835,15691,CACAO POUDRE PLEIN AROME  1KG BARRY,10.32,SAC,PRODUITS DE  PATISSERIE
836,15710,VERMICELLES ARC EN CIEL - 1 KG,8.99,ETUI,PRODUITS DE  PATISSERIE
837,15711,VERMICELLES CHOCOLAT 1 KG,8.99,ETUI,PRODUITS DE  PATISSERIE
838,35948,COULIS EXOTIQUE PASSION 500ML SG,5.47,SQUEE,PRODUITS DE  PATISSERIE
839,35949,COULIS DE FRUITS ROUGES SG 500ML,5.64,SQUEE,PRODUITS DE  PATISSERIE
840,35950,PUREE DE FRAMBOISE POT 1KG SG,8.9,POT,PRODUITS DE  PATISSERIE
841,35951,PUREE DE MANGUE SG POT 1KG,8.99,POT,PRODUITS DE  PATISSERIE
842,35952,PUREE DE FRAISE SG POT 1KG,7.38,POT,PRODUITS DE  PATISSERIE
843,35953,PUREE DE PASSION POT 1KG SG,10.2,POT,PRODUITS DE  PATISSERIE
844,35954,PUREE D'ABRICOT SG POT 1K,5.84,POT,PRODUITS DE  PATISSERIE
845,35956,PUREE DE POIRE  SG POT 1K,6.93,POT,PRODUITS DE  PATISSERIE
846,35957,CUBES DE MANGUE SACHET 1KG SG,7.2,SACHE,PRODUITS DE  PATISSERIE
847,35958,MANGUE EN CUBE SACHET 2.5KG SG,17.99,SAC,PRODUITS DE  PATISSERIE
